Company_ID,Company_Name,Company_Industry,Company_Size,Company_Ownership,Company_Funding,Country,Interest_Area
CMP_L_0448,LeadingSolutions,Banking,Medium Enterprise,Public Sector,Seed,Switzerland,Engineering
CMP_S_0449,StrategicConsulting,Automotive,Large Enterprise,Private Sector,Series A,UK,Consulting
CMP_I_0450,InnovativeVentures,Agriculture,Medium Enterprise,Franchise,IPO,Chile,Logistics
CMP_D_0451,DynamicPartners,Automotive,Medium Enterprise,Private Sector,Bootstrapped,Israel,Engineering
CMP_C_0452,CreativeSystems,E-Commerce,Large Enterprise,Joint Venture,Seed,Indonesia,T&M
CMP_G_0453,GlobalConsulting,Energy,Start-up,Joint Venture,IPO,Argentina,Operations
CMP_F_0454,FutureConsulting,E-Commerce,Start-up,Franchise,Seed,Australia,AI
CMP_S_0455,StrategicPartners,Finance,Medium Enterprise,Joint Venture,IPO,USA,Data
CMP_S_0456,StrategicTech,Finance,Medium Enterprise,Joint Venture,Seed,S. Korea,Staffing
CMP_L_0458,LeadingVentures,Technology,Start-up,Private Sector,Series B,Canada,Marketing
CMP_C_0460,CreativeTech,Healthcare,Large Enterprise,Public Sector,Series B,Canada,Data
CMP_I_0461,InnovativeIndustries,Energy,Small business,Franchise,Series A,Colombia,Logistics
CMP_D_0462,DynamicConsulting,Finance,Medium Enterprise,Private Sector,Seed,India,T&M
CMP_A_0463,AdvancedSystems,Banking,Medium Enterprise,Public Sector,Series A,Saudi Arabia,Data
CMP_G_0464,GlobalConsulting,Technology,Medium Enterprise,Joint Venture,IPO,USA,Marketing
CMP_A_0466,AdvancedPartners,Automotive,Start-up,Private Sector,Seed,Germany,Operations
CMP_G_0467,GlobalSolutions,Manufacturing,Medium Enterprise,Franchise,Bootstrapped,Singapore,T&M
CMP_L_0469,LeadingSystems,Finance,Large Enterprise,Franchise,Series A,Mozambique,Service
CMP_A_0470,AdvancedSolutions,Real Estate,Large Enterprise,Private Sector,Seed,Saudi Arabia,Consulting
CMP_G_0472,GlobalPartners,Finance,Small business,Franchise,IPO,Canada,Marketing
CMP_S_0475,StrategicAnalytics,Energy,Small business,Public Sector,Series B,Colombia,Operations
CMP_G_0476,GlobalPartners,Banking,Small business,Public Sector,IPO,France,Engineering
CMP_D_0477,DynamicIndustries,Technology,Start-up,Franchise,Bootstrapped,Canada,Marketing
CMP_D_0478,DynamicPartners,Pharmaceuticals,Start-up,Joint Venture,Series B,France,Engineering
CMP_D_0480,DynamicSystems,Automotive,Small business,Joint Venture,Series B,Germany,Consulting
CMP_D_0481,DynamicAnalytics,Energy,Medium Enterprise,Joint Venture,Bootstrapped,Mexico,Logistics
CMP_L_0482,LeadingConsulting,Banking,Small business,Public Sector,Series A,UK,Consulting
CMP_F_0483,FutureIndustries,Energy,Small business,Public Sector,Series B,Chile,Logistics
CMP_I_0485,InnovativeTech,Healthcare,Start-up,Public Sector,IPO,Canada,Cloud
CMP_G_0486,GlobalSolutions,Manufacturing,Large Enterprise,Private Sector,Seed,Peru,Operations
CMP_L_0487,LeadingAnalytics,Energy,Medium Enterprise,Franchise,Seed,Mexico,Operations
CMP_A_0489,AdvancedSolutions,Agriculture,Large Enterprise,Franchise,IPO,Mexico,Operations
CMP_F_0491,FutureVentures,Technology,Large Enterprise,Private Sector,Seed,USA,Marketing
CMP_D_0493,DynamicSolutions,Banking,Start-up,Franchise,Series A,Switzerland,Consulting
CMP_A_0494,AdvancedIndustries,Technology,Small business,Joint Venture,Series A,Indonesia,AI
CMP_I_0497,InnovativeSystems,E-Commerce,Medium Enterprise,Franchise,Series B,India,T&M
CMP_L_0498,LeadingSystems,Consulting,Start-up,Private Sector,Series A,Netherlands,Consulting
CMP_G_0499,GlobalTech,Banking,Large Enterprise,Joint Venture,Series A,Netherlands,Consulting
CMP_A_0500,AdvancedSolutions,Finance,Large Enterprise,Franchise,Series B,Mozambique,Staffing
CMP_L_0502,LeadingVentures,Technology,Small business,Franchise,Series B,Canada,Marketing
CMP_S_0504,StrategicIndustries,Healthcare,Medium Enterprise,Franchise,Seed,USA,Data
CMP_I_0505,InnovativePartners,Retail,Small business,Joint Venture,Series A,USA,Marketing
CMP_F_0506,FutureConsulting,Agriculture,Start-up,Public Sector,Series B,Colombia,Operations
CMP_F_0509,FutureIndustries,Healthcare,Medium Enterprise,Joint Venture,Series B,USA,Data
CMP_S_0510,StrategicVentures,Agriculture,Small business,Private Sector,IPO,Mexico,Logistics
CMP_I_0512,InnovativeIndustries,E-Commerce,Medium Enterprise,Public Sector,IPO,Singapore,AI
CMP_D_0513,DynamicSystems,Technology,Medium Enterprise,Joint Venture,Series A,S. Korea,Staffing
CMP_F_0514,FutureSolutions,Banking,Small business,Public Sector,IPO,Qatar,Consulting
CMP_L_0515,LeadingSolutions,Banking,Small business,Private Sector,Series B,Israel,Operations
CMP_L_0516,LeadingVentures,Energy,Small business,Joint Venture,IPO,Saudi Arabia,Consulting
CMP_L_0518,LeadingAnalytics,Banking,Medium Enterprise,Joint Venture,Bootstrapped,Israel,Engineering
CMP_D_0524,DynamicSolutions,Finance,Medium Enterprise,Private Sector,Seed,Canada,Cloud
CMP_A_0527,AdvancedVentures,Banking,Large Enterprise,Public Sector,Seed,Netherlands,Engineering
CMP_A_0528,AdvancedAnalytics,Finance,Small business,Franchise,Series B,Australia,T&M
CMP_I_0530,InnovativeAnalytics,Healthcare,Large Enterprise,Joint Venture,Series B,USA,Marketing
CMP_C_0531,CreativeVentures,E-Commerce,Medium Enterprise,Private Sector,IPO,New Zealand,T&M
CMP_S_0533,StrategicSolutions,Banking,Medium Enterprise,Public Sector,Bootstrapped,Netherlands,Engineering
CMP_A_0534,AdvancedVentures,Healthcare,Medium Enterprise,Joint Venture,Series B,Canada,Cloud
CMP_F_0539,FuturePartners,Technology,Medium Enterprise,Joint Venture,IPO,Canada,Cloud
CMP_G_0543,GlobalTech,Finance,Large Enterprise,Joint Venture,Series A,S. Africa,Service
CMP_A_0544,AdvancedSystems,Pharmaceuticals,Small business,Private Sector,Series A,France,Consulting
CMP_F_0546,FutureVentures,Banking,Medium Enterprise,Private Sector,IPO,UK,Engineering
CMP_S_0547,StrategicIndustries,Consulting,Medium Enterprise,Public Sector,IPO,Israel,Operations
CMP_F_0548,FutureConsulting,Consulting,Start-up,Joint Venture,Seed,Netherlands,Consulting
CMP_S_0550,StrategicSolutions,Consulting,Start-up,Franchise,IPO,Netherlands,Operations
CMP_L_0551,LeadingSystems,Finance,Start-up,Joint Venture,IPO,USA,Data
CMP_A_0552,AdvancedAnalytics,Manufacturing,Medium Enterprise,Public Sector,Series B,Chile,Logistics
CMP_I_0553,InnovativeConsulting,Technology,Large Enterprise,Joint Venture,Series B,USA,Marketing
CMP_C_0555,CreativeVentures,Pharmaceuticals,Medium Enterprise,Private Sector,Series A,Sweden,Consulting
CMP_C_0556,CreativeAnalytics,Manufacturing,Medium Enterprise,Franchise,IPO,Peru,Logistics
CMP_L_0557,LeadingPartners,Retail,Start-up,Joint Venture,Series B,USA,Cloud
CMP_C_0558,CreativeIndustries,Retail,Small business,Franchise,Seed,Canada,Cloud
CMP_F_0559,FutureConsulting,Retail,Medium Enterprise,Franchise,Series B,Canada,Cloud
CMP_C_0560,CreativeTech,Banking,Medium Enterprise,Public Sector,Series A,Bahrain,Data
CMP_D_0562,DynamicSystems,Consulting,Large Enterprise,Joint Venture,Bootstrapped,Switzerland,Consulting
CMP_C_0564,CreativeAnalytics,E-Commerce,Large Enterprise,Joint Venture,Bootstrapped,Japan,T&M
CMP_L_0565,LeadingSystems,Consulting,Large Enterprise,Public Sector,Series B,Netherlands,Engineering
CMP_L_0567,LeadingVentures,Finance,Large Enterprise,Private Sector,Series B,Canada,Marketing
CMP_F_0569,FutureSystems,Real Estate,Small business,Franchise,Seed,UAE,Data
CMP_L_0570,LeadingSolutions,Pharmaceuticals,Medium Enterprise,Franchise,Bootstrapped,Israel,Operations
CMP_C_0572,CreativeConsulting,Finance,Large Enterprise,Private Sector,Series B,S. Africa,Service
CMP_C_0574,CreativeConsulting,Retail,Large Enterprise,Private Sector,Series A,USA,Cloud
CMP_F_0576,FutureSystems,Agriculture,Start-up,Joint Venture,Seed,Mexico,Operations
CMP_D_0577,DynamicSolutions,Energy,Start-up,Joint Venture,Bootstrapped,Brazil,Operations
CMP_A_0578,AdvancedVentures,Real Estate,Start-up,Private Sector,IPO,UAE,Data
CMP_C_0579,CreativeTech,Retail,Small business,Private Sector,Series A,USA,Data
CMP_S_0582,StrategicConsulting,Healthcare,Medium Enterprise,Private Sector,Seed,USA,Data
CMP_C_0585,CreativeVentures,Consulting,Start-up,Franchise,Series B,France,Operations
CMP_A_0587,AdvancedAnalytics,Healthcare,Medium Enterprise,Public Sector,IPO,Canada,Cloud
CMP_F_0588,FutureConsulting,Real Estate,Medium Enterprise,Public Sector,Series A,Saudi Arabia,Data
CMP_L_0589,LeadingSystems,Technology,Medium Enterprise,Private Sector,Seed,China,Staffing
CMP_D_0592,DynamicVentures,Mining,Medium Enterprise,Joint Venture,Seed,Mozambique,Service
CMP_C_0594,CreativeSolutions,Real Estate,Small business,Public Sector,Seed,Saudi Arabia,Consulting
CMP_F_0596,FutureIndustries,Healthcare,Medium Enterprise,Joint Venture,Bootstrapped,Canada,Data
CMP_S_0597,StrategicTech,Agriculture,Medium Enterprise,Private Sector,Seed,Mexico,Operations
CMP_G_0600,GlobalSystems,Technology,Medium Enterprise,Franchise,Seed,New Zealand,T&M
CMP_L_0602,LeadingIndustries,Finance,Large Enterprise,Franchise,Seed,Canada,Marketing
CMP_F_0604,FutureConsulting,Finance,Start-up,Public Sector,Series B,China,T&M
CMP_I_0609,InnovativeTech,Energy,Small business,Private Sector,Series A,Saudi Arabia,Data
CMP_F_0611,FuturePartners,Finance,Medium Enterprise,Public Sector,Series B,Indonesia,Staffing
CMP_I_0612,InnovativeConsulting,Banking,Small business,Joint Venture,IPO,France,Engineering
CMP_D_0617,DynamicIndustries,Manufacturing,Small business,Franchise,Series B,Mexico,Logistics
CMP_C_0618,CreativeIndustries,Finance,Start-up,Private Sector,Series A,Australia,T&M
CMP_A_0621,AdvancedConsulting,Banking,Start-up,Public Sector,Seed,Israel,Consulting
CMP_L_0622,LeadingConsulting,Technology,Small business,Franchise,IPO,Canada,Data
CMP_L_0625,LeadingSystems,Finance,Large Enterprise,Private Sector,IPO,USA,Data
CMP_L_0626,LeadingIndustries,Consulting,Start-up,Joint Venture,IPO,Sweden,Operations
CMP_S_0627,StrategicPartners,Consulting,Medium Enterprise,Public Sector,Seed,Sweden,Consulting
CMP_F_0628,FutureTech,Technology,Small business,Joint Venture,Bootstrapped,S. Korea,Staffing
CMP_S_0629,StrategicVentures,Automotive,Large Enterprise,Franchise,IPO,Germany,Consulting
CMP_S_0631,StrategicSolutions,Technology,Small business,Franchise,Series A,Indonesia,T&M
CMP_S_0633,StrategicAnalytics,Telecommunications,Medium Enterprise,Franchise,Series A,Mozambique,Staffing
CMP_C_0634,CreativeConsulting,Consulting,Small business,Franchise,IPO,Sweden,Engineering
CMP_L_0635,LeadingTech,Healthcare,Small business,Joint Venture,Series A,Canada,Cloud
CMP_I_0636,InnovativeVentures,Finance,Large Enterprise,Franchise,Bootstrapped,Canada,Marketing
CMP_I_0638,InnovativeSystems,Finance,Small business,Franchise,Seed,Morocco,Staffing
CMP_L_0642,LeadingIndustries,Manufacturing,Large Enterprise,Franchise,Series A,Argentina,Operations
CMP_C_0644,CreativeVentures,Banking,Large Enterprise,Franchise,Series A,Switzerland,Operations
CMP_F_0646,FutureConsulting,Finance,Medium Enterprise,Private Sector,IPO,Canada,Marketing
CMP_G_0647,GlobalConsulting,Pharmaceuticals,Small business,Joint Venture,Series B,Switzerland,Consulting
CMP_C_0648,CreativeSystems,Mining,Start-up,Public Sector,Bootstrapped,Kenya,Staffing
CMP_L_0650,LeadingIndustries,Retail,Medium Enterprise,Public Sector,Series A,USA,Cloud
CMP_D_0652,DynamicConsulting,Retail,Small business,Private Sector,IPO,USA,Cloud
CMP_S_0653,StrategicIndustries,Technology,Medium Enterprise,Private Sector,Bootstrapped,New Zealand,AI
CMP_G_0654,GlobalVentures,E-Commerce,Small business,Joint Venture,Seed,Australia,Staffing
CMP_G_0655,GlobalPartners,Telecommunications,Small business,Public Sector,Seed,Mozambique,Staffing
CMP_A_0656,AdvancedAnalytics,Finance,Small business,Public Sector,IPO,Japan,Staffing
CMP_C_0662,CreativeAnalytics,E-Commerce,Medium Enterprise,Franchise,Series B,New Zealand,T&M
CMP_G_0664,GlobalAnalytics,E-Commerce,Large Enterprise,Public Sector,IPO,S. Korea,AI
CMP_C_0666,CreativeTech,Finance,Start-up,Public Sector,Series B,USA,Cloud
CMP_A_0667,AdvancedSolutions,Manufacturing,Medium Enterprise,Private Sector,Series B,Argentina,Operations
CMP_S_0671,StrategicConsulting,Manufacturing,Small business,Franchise,IPO,Colombia,Operations
CMP_I_0674,InnovativeTech,Banking,Small business,Franchise,IPO,Saudi Arabia,Consulting
CMP_C_0675,CreativePartners,Consulting,Small business,Joint Venture,IPO,Netherlands,Engineering
CMP_I_0678,InnovativeSystems,Technology,Medium Enterprise,Public Sector,Seed,Canada,Marketing
CMP_G_0680,GlobalPartners,Pharmaceuticals,Medium Enterprise,Joint Venture,Bootstrapped,Sweden,Engineering
CMP_G_0682,GlobalConsulting,Consulting,Large Enterprise,Public Sector,Bootstrapped,Israel,Consulting
CMP_I_0683,InnovativeConsulting,Retail,Small business,Franchise,Series A,USA,Data
CMP_A_0686,AdvancedAnalytics,Manufacturing,Start-up,Franchise,Bootstrapped,S. Korea,Staffing
CMP_A_0688,AdvancedVentures,Finance,Small business,Joint Venture,Bootstrapped,USA,Data
CMP_F_0689,FutureConsulting,Consulting,Medium Enterprise,Public Sector,Series A,Switzerland,Consulting
CMP_C_0693,CreativeVentures,Technology,Large Enterprise,Joint Venture,Series A,Australia,Staffing
CMP_C_0695,CreativeSystems,Technology,Medium Enterprise,Private Sector,Series A,USA,Cloud
CMP_L_0698,LeadingVentures,Mining,Start-up,Private Sector,IPO,Mozambique,Staffing
CMP_I_0699,InnovativeIndustries,Technology,Medium Enterprise,Private Sector,IPO,S. Korea,T&M
CMP_F_0700,FutureIndustries,Agriculture,Large Enterprise,Private Sector,Bootstrapped,Peru,Logistics
CMP_S_0702,StrategicSystems,Manufacturing,Small business,Private Sector,Seed,Australia,Staffing
CMP_I_0703,InnovativeConsulting,Real Estate,Start-up,Joint Venture,Seed,Saudi Arabia,Consulting
CMP_G_0704,GlobalSystems,Manufacturing,Start-up,Public Sector,IPO,Argentina,Operations
CMP_D_0707,DynamicVentures,Real Estate,Small business,Joint Venture,IPO,Saudi Arabia,Consulting
CMP_L_0710,LeadingSystems,Pharmaceuticals,Large Enterprise,Franchise,Bootstrapped,Switzerland,Engineering
CMP_S_0714,StrategicTech,Energy,Large Enterprise,Joint Venture,Seed,UAE,Consulting
CMP_I_0715,InnovativePartners,Finance,Large Enterprise,Joint Venture,Seed,USA,Marketing
CMP_A_0717,AdvancedConsulting,Technology,Large Enterprise,Public Sector,IPO,Singapore,Staffing
CMP_D_0718,DynamicIndustries,Healthcare,Large Enterprise,Franchise,Bootstrapped,USA,Cloud
CMP_S_0719,StrategicVentures,Real Estate,Medium Enterprise,Private Sector,IPO,Saudi Arabia,Data
CMP_A_0720,AdvancedIndustries,Finance,Medium Enterprise,Joint Venture,Series B,Mozambique,Staffing
CMP_L_0721,LeadingVentures,Banking,Large Enterprise,Franchise,Series B,Switzerland,Engineering
CMP_A_0722,AdvancedConsulting,Mining,Start-up,Joint Venture,Series A,Kenya,Service
CMP_A_0723,AdvancedIndustries,Mining,Small business,Public Sector,Series B,Mozambique,Staffing
CMP_I_0724,InnovativeVentures,Pharmaceuticals,Medium Enterprise,Franchise,Seed,France,Consulting
CMP_L_0726,LeadingPartners,Finance,Start-up,Franchise,Series B,Canada,Marketing
CMP_S_0730,StrategicTech,Technology,Start-up,Franchise,Series A,Indonesia,T&M
CMP_I_0732,InnovativeSolutions,Banking,Large Enterprise,Public Sector,IPO,Sweden,Consulting
CMP_I_0733,InnovativePartners,Finance,Medium Enterprise,Joint Venture,IPO,S. Africa,Staffing
CMP_A_0734,AdvancedSolutions,Finance,Small business,Joint Venture,Series A,S. Africa,Service
CMP_F_0736,FutureTech,Manufacturing,Start-up,Private Sector,Series B,Japan,T&M
CMP_S_0737,StrategicPartners,Agriculture,Start-up,Private Sector,Series A,Chile,Operations
CMP_I_0739,InnovativeTech,Healthcare,Large Enterprise,Joint Venture,IPO,Canada,Data
CMP_D_0744,DynamicPartners,Finance,Small business,Public Sector,Series B,Indonesia,AI
CMP_A_0745,AdvancedSystems,Manufacturing,Small business,Franchise,Series B,S. Korea,AI
CMP_I_0746,InnovativeSolutions,Automotive,Small business,Private Sector,Seed,UK,Engineering
CMP_C_0747,CreativeTech,Banking,Start-up,Franchise,Series A,Germany,Engineering
CMP_S_0748,StrategicTech,Technology,Large Enterprise,Public Sector,IPO,Australia,T&M
CMP_I_0752,InnovativeTech,Finance,Start-up,Private Sector,Bootstrapped,USA,Marketing
CMP_S_0753,StrategicVentures,Banking,Small business,Public Sector,IPO,Bahrain,Consulting
CMP_S_0754,StrategicSystems,Manufacturing,Large Enterprise,Joint Venture,Seed,Singapore,AI
CMP_I_0755,InnovativeVentures,Manufacturing,Small business,Joint Venture,Series B,Colombia,Logistics
CMP_G_0756,GlobalTech,Real Estate,Start-up,Public Sector,Series A,UAE,Consulting
CMP_D_0757,DynamicSystems,Banking,Large Enterprise,Public Sector,Series B,Bahrain,Consulting
CMP_G_0758,GlobalVentures,Retail,Start-up,Joint Venture,Seed,USA,Data
CMP_G_0759,GlobalIndustries,Real Estate,Start-up,Joint Venture,Series B,Saudi Arabia,Data
CMP_G_0760,GlobalSolutions,Agriculture,Small business,Franchise,Seed,Argentina,Logistics
CMP_S_0761,StrategicVentures,Real Estate,Start-up,Joint Venture,Seed,Bahrain,Consulting
CMP_S_0762,StrategicIndustries,Manufacturing,Large Enterprise,Private Sector,Seed,India,Staffing
CMP_G_0765,GlobalSolutions,Healthcare,Medium Enterprise,Joint Venture,Seed,Canada,Cloud
CMP_F_0766,FutureVentures,Retail,Medium Enterprise,Franchise,IPO,USA,Cloud
CMP_C_0767,CreativePartners,Technology,Small business,Franchise,Series A,New Zealand,T&M
CMP_I_0771,InnovativeIndustries,Banking,Start-up,Public Sector,Series A,Bahrain,Consulting
CMP_G_0773,GlobalIndustries,Finance,Medium Enterprise,Public Sector,Series B,Mozambique,Staffing
CMP_C_0775,CreativePartners,Energy,Medium Enterprise,Franchise,Series A,Argentina,Logistics
CMP_A_0777,AdvancedTech,Manufacturing,Medium Enterprise,Public Sector,Series B,Brazil,Operations
CMP_L_0780,LeadingIndustries,Consulting,Large Enterprise,Private Sector,Series B,UK,Engineering
CMP_S_0782,StrategicAnalytics,Agriculture,Medium Enterprise,Joint Venture,Series B,Peru,Operations
CMP_L_0783,LeadingPartners,Pharmaceuticals,Large Enterprise,Private Sector,Seed,Switzerland,Operations
CMP_G_0784,GlobalAnalytics,Banking,Start-up,Private Sector,Seed,UAE,Consulting
CMP_I_0785,InnovativePartners,Consulting,Medium Enterprise,Private Sector,IPO,Netherlands,Consulting
CMP_I_0786,InnovativeConsulting,Finance,Large Enterprise,Joint Venture,Series A,Mozambique,Service
CMP_F_0787,FutureSystems,Finance,Small business,Public Sector,Series B,USA,Marketing
CMP_D_0789,DynamicSolutions,Healthcare,Small business,Private Sector,Series A,Canada,Data
CMP_S_0790,StrategicIndustries,Agriculture,Start-up,Joint Venture,Series A,Peru,Logistics
CMP_S_0792,StrategicConsulting,Retail,Start-up,Private Sector,IPO,USA,Data
CMP_F_0796,FutureConsulting,Retail,Small business,Franchise,Series A,Canada,Data
CMP_G_0797,GlobalVentures,Banking,Large Enterprise,Private Sector,Series A,Saudi Arabia,Consulting
CMP_L_0801,LeadingConsulting,Technology,Large Enterprise,Joint Venture,Bootstrapped,S. Korea,AI
CMP_I_0804,InnovativeConsulting,Healthcare,Large Enterprise,Joint Venture,Series B,USA,Marketing
CMP_L_0805,LeadingConsulting,Finance,Medium Enterprise,Public Sector,Seed,Mozambique,Staffing
CMP_C_0808,CreativeTech,Real Estate,Medium Enterprise,Public Sector,IPO,Qatar,Data
CMP_D_0809,DynamicVentures,Real Estate,Small business,Private Sector,Series A,UAE,Consulting
CMP_S_0812,StrategicIndustries,Finance,Start-up,Joint Venture,Series B,Canada,Data
CMP_G_0815,GlobalVentures,Agriculture,Medium Enterprise,Franchise,Seed,Colombia,Operations
CMP_L_0819,LeadingSolutions,Technology,Large Enterprise,Private Sector,Seed,Canada,Data
CMP_I_0823,InnovativeIndustries,Manufacturing,Medium Enterprise,Public Sector,Bootstrapped,Argentina,Logistics
CMP_L_0824,LeadingConsulting,Banking,Medium Enterprise,Public Sector,Bootstrapped,Qatar,Data
