History_ID,Lead_ID,Stage,Timestamp,Rep_ID,Stage_Sequence,Notes,Stage_Engagement (in Days)
4425,LDSTRA-LA-0474,Qualified,2024-04-11 18:06:01,RA_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-0474,4
4426,LDSTRA-LA-0474,Contacted,2024-04-16 18:06:01,RA_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-0474,5
4427,LDSTRA-LA-0474,Responded,2024-04-19 18:06:01,RA_LA,4,Notes for stage Responded for Lead LDSTRA-LA-0474,3
4428,LDSTRA-LA-0474,Demo Scheduled,2024-04-23 18:06:01,RA_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-0474,4
4429,LDSTRA-LA-0474,Demo,2024-04-25 18:06:01,RA_LA,6,Notes for stage Demo for Lead LDSTRA-LA-0474,2
4430,LDSTRA-LA-0474,Demo Completed,2024-04-29 18:06:01,RA_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-0474,4
4431,LDSTRA-LA-0474,Proposal Sent,2024-05-04 18:06:01,RA_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-0474,5
4432,LDSTRA-LA-0474,Proposal,2024-05-10 18:06:01,RA_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-0474,6
4433,LDSTRA-LA-0474,Negotiation,2024-05-17 18:06:01,RA_LA,10,Notes for stage Negotiation for Lead LDSTRA-LA-0474,7
4434,LDSTRA-LA-0474,Deal Lost,2024-05-17 18:06:31,RA_LA,11,Notes for stage Deal Lost for Lead LDSTRA-LA-0474,0
4580,LDSTRA-LA-0492,Lead Captured,2025-03-04 16:25:18,RA_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-0492,0
4581,LDSTRA-LA-0492,Qualified,2025-03-12 02:36:11,RA_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-0492,7
4582,LDSTRA-LA-0492,Contacted,2025-03-19 08:10:26,RA_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-0492,7
4583,LDSTRA-LA-0492,Responded,2025-03-24 09:21:18,RA_LA,4,Notes for stage Responded for Lead LDSTRA-LA-0492,5
4584,LDSTRA-LA-0492,Demo Scheduled,2025-03-29 07:10:59,RA_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-0492,5
4585,LDSTRA-LA-0492,Demo,2025-03-31 07:33:20,RA_LA,6,Notes for stage Demo for Lead LDSTRA-LA-0492,2
4586,LDSTRA-LA-0492,Demo Completed,2025-04-04 08:55:59,RA_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-0492,4
4587,LDSTRA-LA-0492,Proposal Sent,2025-04-09 09:39:42,RA_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-0492,5
4588,LDSTRA-LA-0492,Proposal,2025-04-15 09:49:56,RA_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-0492,6
4589,LDSTRA-LA-0492,Negotiation,2025-04-22 10:06:27,RA_LA,10,Notes for stage Negotiation for Lead LDSTRA-LA-0492,7
4590,LDSTRA-LA-0492,Deal Won,2025-04-22 10:47:21,RA_LA,11,Notes for stage Deal Won for Lead LDSTRA-LA-0492,0
6175,LDSTRA-LA-0662,Lead Captured,2024-06-13 17:39:03,PY_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-0662,0
6176,LDSTRA-LA-0662,Qualified,2024-06-17 17:39:03,PY_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-0662,4
6177,LDSTRA-LA-0662,Contacted,2024-06-22 17:39:03,PY_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-0662,5
6178,LDSTRA-LA-0662,Responded,2024-06-25 17:39:03,PY_LA,4,Notes for stage Responded for Lead LDSTRA-LA-0662,3
6179,LDSTRA-LA-0662,Demo Scheduled,2024-06-29 17:39:03,PY_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-0662,4
6180,LDSTRA-LA-0662,Demo,2024-07-01 17:39:03,PY_LA,6,Notes for stage Demo for Lead LDSTRA-LA-0662,2
6181,LDSTRA-LA-0662,Demo Completed,2024-07-05 17:39:03,PY_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-0662,4
6182,LDSTRA-LA-0662,Proposal Sent,2024-07-10 17:39:03,PY_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-0662,5
6183,LDSTRA-LA-0662,Proposal,2024-07-16 17:39:03,PY_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-0662,6
6184,LDSTRA-LA-0662,Negotiation,2024-07-23 17:39:03,PY_LA,10,Notes for stage Negotiation for Lead LDSTRA-LA-0662,7
6185,LDSTRA-LA-0662,Deal Won,2024-07-23 17:39:24,PY_LA,11,Notes for stage Deal Won for Lead LDSTRA-LA-0662,0
7261,LDSTRA-LA-0778,Lead Captured,2024-05-31 19:56:22,RA_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-0778,0
7262,LDSTRA-LA-0778,Qualified,2024-06-04 19:56:22,RA_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-0778,4
7263,LDSTRA-LA-0778,Contacted,2024-06-09 19:56:22,RA_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-0778,5
7264,LDSTRA-LA-0778,Responded,2024-06-12 19:56:22,RA_LA,4,Notes for stage Responded for Lead LDSTRA-LA-0778,3
7265,LDSTRA-LA-0778,Demo Scheduled,2024-06-16 19:56:22,RA_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-0778,4
7266,LDSTRA-LA-0778,Demo,2024-06-18 19:56:22,RA_LA,6,Notes for stage Demo for Lead LDSTRA-LA-0778,2
7267,LDSTRA-LA-0778,Demo Completed,2024-06-22 19:56:22,RA_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-0778,4
7268,LDSTRA-LA-0778,Proposal Sent,2024-06-27 19:56:22,RA_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-0778,5
7269,LDSTRA-LA-0778,Proposal,2024-07-03 19:56:22,RA_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-0778,6
7270,LDSTRA-LA-0778,Negotiation,2024-07-10 19:56:22,RA_LA,10,Notes for stage Negotiation for Lead LDSTRA-LA-0778,7
7271,LDSTRA-LA-0778,Deal Won,2024-07-10 19:56:34,RA_LA,11,Notes for stage Deal Won for Lead LDSTRA-LA-0778,0
7343,LDSTRA-LA-0787,Lead Captured,2024-07-11 06:31:00,RA_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-0787,0
7344,LDSTRA-LA-0787,Qualified,2024-07-22 11:27:43,RA_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-0787,11
7504,LDSTRA-LA-0805,Lead Captured,2024-11-18 08:38:36,PY_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-0805,0
7505,LDSTRA-LA-0805,Qualified,2024-11-22 08:38:36,PY_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-0805,4
7506,LDSTRA-LA-0805,Contacted,2024-11-27 08:38:36,PY_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-0805,5
7507,LDSTRA-LA-0805,Responded,2024-11-30 08:38:36,PY_LA,4,Notes for stage Responded for Lead LDSTRA-LA-0805,3
7508,LDSTRA-LA-0805,Demo Scheduled,2024-12-04 08:38:36,PY_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-0805,4
7509,LDSTRA-LA-0805,Demo,2024-12-06 08:38:36,PY_LA,6,Notes for stage Demo for Lead LDSTRA-LA-0805,2
7510,LDSTRA-LA-0805,Demo Completed,2024-12-10 08:38:36,PY_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-0805,4
7511,LDSTRA-LA-0805,Proposal Sent,2024-12-15 08:38:36,PY_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-0805,5
7512,LDSTRA-LA-0805,Proposal,2024-12-21 08:38:36,PY_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-0805,6
7513,LDSTRA-LA-0805,Negotiation,2024-12-28 08:38:36,PY_LA,10,Notes for stage Negotiation for Lead LDSTRA-LA-0805,7
7514,LDSTRA-LA-0805,Deal Lost,2024-12-28 08:38:55,PY_LA,11,Notes for stage Deal Lost for Lead LDSTRA-LA-0805,0
7563,LDSTRA-LA-0813,Lead Captured,2024-01-11 17:32:06,PY_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-0813,0
7564,LDSTRA-LA-0813,Qualified,2024-01-17 10:11:36,PY_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-0813,6
7565,LDSTRA-LA-0813,Contacted,2024-01-22 14:11:59,PY_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-0813,5
7566,LDSTRA-LA-0813,Responded,2024-01-27 14:06:30,PY_LA,4,Notes for stage Responded for Lead LDSTRA-LA-0813,5
7567,LDSTRA-LA-0813,Demo Scheduled,2024-01-31 14:09:15,PY_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-0813,4
7568,LDSTRA-LA-0813,Demo,2024-02-02 18:33:09,PY_LA,6,Notes for stage Demo for Lead LDSTRA-LA-0813,2
7569,LDSTRA-LA-0813,Demo Completed,2024-02-07 02:05:56,PY_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-0813,4
7570,LDSTRA-LA-0813,Proposal Sent,2024-02-12 06:21:37,PY_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-0813,5
7571,LDSTRA-LA-0813,Proposal,2024-02-18 08:50:43,PY_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-0813,6
7572,LDSTRA-LA-0813,Negotiation,2024-02-25 08:58:29,PY_LA,10,Notes for stage Negotiation for Lead LDSTRA-LA-0813,7
7573,LDSTRA-LA-0813,Deal Lost,2024-02-25 09:06:33,PY_LA,11,Notes for stage Deal Lost for Lead LDSTRA-LA-0813,0
8070,LDSTRA-LA-0867,Lead Captured,2025-03-23 00:44:01,PY_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-0867,0
8071,LDSTRA-LA-0867,Qualified,2025-03-29 13:47:25,PY_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-0867,7
8072,LDSTRA-LA-0867,Contacted,2025-04-24 18:43:08,PY_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-0867,26
9291,LDSTRA-LA-0995,Lead Captured,2024-03-16 10:12:58,QH_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-0995,0
9292,LDSTRA-LA-0995,Qualified,2024-03-24 22:47:49,QH_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-0995,9
9293,LDSTRA-LA-0995,Contacted,2024-04-25 00:18:53,QH_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-0995,31
9472,LDSTRA-LA-1016,Lead Captured,2025-08-09 21:23:30,QH_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-1016,0
9473,LDSTRA-LA-1016,Qualified,2025-08-15 22:39:09,QH_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-1016,6
9474,LDSTRA-LA-1016,Contacted,2025-08-26 17:36:41,QH_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-1016,11
9475,LDSTRA-LA-1016,Responded,2025-08-30 02:07:16,QH_LA,4,Notes for stage Responded for Lead LDSTRA-LA-1016,3
9476,LDSTRA-LA-1016,Demo Scheduled,2025-09-06 22:42:39,QH_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-1016,8
9579,LDSTRA-LA-1028,Lead Captured,2024-12-21 11:23:27,QH_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-1028,0
9580,LDSTRA-LA-1028,Qualified,2024-12-25 15:02:53,QH_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-1028,4
9581,LDSTRA-LA-1028,Contacted,2024-12-30 22:05:55,QH_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-1028,5
9582,LDSTRA-LA-1028,Responded,2025-01-03 09:15:40,QH_LA,4,Notes for stage Responded for Lead LDSTRA-LA-1028,3
9583,LDSTRA-LA-1028,Demo Scheduled,2025-01-07 10:39:12,QH_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-1028,4
9584,LDSTRA-LA-1028,Demo,2025-01-09 13:34:16,QH_LA,6,Notes for stage Demo for Lead LDSTRA-LA-1028,2
9585,LDSTRA-LA-1028,Demo Completed,2025-01-13 13:34:24,QH_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-1028,4
9586,LDSTRA-LA-1028,Proposal Sent,2025-01-18 13:37:10,QH_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-1028,5
9587,LDSTRA-LA-1028,Proposal,2025-01-24 13:49:07,QH_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-1028,6
9588,LDSTRA-LA-1028,Negotiation,2025-01-31 14:44:22,QH_LA,10,Notes for stage Negotiation for Lead LDSTRA-LA-1028,7
9589,LDSTRA-LA-1028,Deal Lost,2025-01-31 14:50:14,QH_LA,11,Notes for stage Deal Lost for Lead LDSTRA-LA-1028,0
10037,LDSTRA-LA-1079,Lead Captured,2025-01-30 20:20:29,PY_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-1079,0
10038,LDSTRA-LA-1079,Qualified,2025-02-03 20:20:29,PY_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-1079,4
10039,LDSTRA-LA-1079,Contacted,2025-02-08 20:20:29,PY_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-1079,5
10040,LDSTRA-LA-1079,Responded,2025-02-11 20:20:29,PY_LA,4,Notes for stage Responded for Lead LDSTRA-LA-1079,3
10041,LDSTRA-LA-1079,Demo Scheduled,2025-02-15 20:20:29,PY_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-1079,4
10042,LDSTRA-LA-1079,Demo,2025-02-17 20:20:29,PY_LA,6,Notes for stage Demo for Lead LDSTRA-LA-1079,2
10043,LDSTRA-LA-1079,Demo Completed,2025-02-21 20:20:29,PY_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-1079,4
10044,LDSTRA-LA-1079,Proposal Sent,2025-02-26 20:20:29,PY_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-1079,5
10045,LDSTRA-LA-1079,Proposal,2025-03-04 20:20:29,PY_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-1079,6
10046,LDSTRA-LA-1079,Negotiation,2025-03-11 20:20:29,PY_LA,10,Notes for stage Negotiation for Lead LDSTRA-LA-1079,7
10047,LDSTRA-LA-1079,Deal Lost,2025-03-11 20:21:20,PY_LA,11,Notes for stage Deal Lost for Lead LDSTRA-LA-1079,0
10163,LDSTRA-LA-1093,Lead Captured,2024-10-04 06:55:24,RA_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-1093,0
10164,LDSTRA-LA-1093,Qualified,2024-10-11 03:06:21,RA_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-1093,7
10165,LDSTRA-LA-1093,Contacted,2024-10-16 15:17:23,RA_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-1093,6
10166,LDSTRA-LA-1093,Responded,2024-10-19 16:54:22,RA_LA,4,Notes for stage Responded for Lead LDSTRA-LA-1093,3
10167,LDSTRA-LA-1093,Demo Scheduled,2024-10-23 17:42:26,RA_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-1093,4
10168,LDSTRA-LA-1093,Demo,2024-10-25 17:47:40,RA_LA,6,Notes for stage Demo for Lead LDSTRA-LA-1093,2
10169,LDSTRA-LA-1093,Demo Completed,2024-10-29 17:53:05,RA_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-1093,4
10170,LDSTRA-LA-1093,Proposal Sent,2024-11-03 17:55:45,RA_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-1093,5
10171,LDSTRA-LA-1093,Proposal,2024-11-09 17:55:47,RA_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-1093,6
10172,LDSTRA-LA-1093,Negotiation,2024-11-16 17:56:08,RA_LA,10,Notes for stage Negotiation for Lead LDSTRA-LA-1093,7
10173,LDSTRA-LA-1093,Deal Lost,2024-11-16 17:57:45,RA_LA,11,Notes for stage Deal Lost for Lead LDSTRA-LA-1093,0
10739,LDSTRA-LA-1153,Lead Captured,2024-11-08 04:47:54,QH_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-1153,0
10740,LDSTRA-LA-1153,Qualified,2024-11-12 04:47:54,QH_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-1153,4
10741,LDSTRA-LA-1153,Contacted,2024-11-17 04:47:54,QH_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-1153,5
10742,LDSTRA-LA-1153,Responded,2024-11-20 04:47:54,QH_LA,4,Notes for stage Responded for Lead LDSTRA-LA-1153,3
10743,LDSTRA-LA-1153,Demo Scheduled,2024-11-24 04:47:54,QH_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-1153,4
10744,LDSTRA-LA-1153,Demo,2024-11-26 04:47:54,QH_LA,6,Notes for stage Demo for Lead LDSTRA-LA-1153,2
10745,LDSTRA-LA-1153,Demo Completed,2024-11-30 04:47:54,QH_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-1153,4
10746,LDSTRA-LA-1153,Proposal Sent,2024-12-05 04:47:54,QH_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-1153,5
10747,LDSTRA-LA-1153,Proposal,2024-12-11 04:47:54,QH_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-1153,6
10748,LDSTRA-LA-1153,Negotiation,2024-12-18 04:47:54,QH_LA,10,Notes for stage Negotiation for Lead LDSTRA-LA-1153,7
10749,LDSTRA-LA-1153,Deal Lost,2024-12-18 04:48:05,QH_LA,11,Notes for stage Deal Lost for Lead LDSTRA-LA-1153,0
11100,LDSTRA-LA-1193,Lead Captured,2025-07-14 19:12:59,QH_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-1193,0
11101,LDSTRA-LA-1193,Qualified,2025-07-18 19:12:59,QH_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-1193,4
11102,LDSTRA-LA-1193,Contacted,2025-07-23 19:12:59,QH_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-1193,5
11103,LDSTRA-LA-1193,Responded,2025-07-26 19:12:59,QH_LA,4,Notes for stage Responded for Lead LDSTRA-LA-1193,3
11104,LDSTRA-LA-1193,Demo Scheduled,2025-07-30 19:12:59,QH_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-1193,4
11105,LDSTRA-LA-1193,Demo,2025-08-01 19:12:59,QH_LA,6,Notes for stage Demo for Lead LDSTRA-LA-1193,2
11106,LDSTRA-LA-1193,Demo Completed,2025-08-05 19:12:59,QH_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-1193,4
11107,LDSTRA-LA-1193,Proposal Sent,2025-08-10 19:12:59,QH_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-1193,5
11108,LDSTRA-LA-1193,Proposal,2025-08-16 19:12:59,QH_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-1193,6
11109,LDSTRA-LA-1193,Negotiation,2025-08-23 19:12:59,QH_LA,10,Notes for stage Negotiation for Lead LDSTRA-LA-1193,7
11110,LDSTRA-LA-1193,Deal Won,2025-08-23 19:13:48,QH_LA,11,Notes for stage Deal Won for Lead LDSTRA-LA-1193,0
11173,LDSTRA-LA-1200,Lead Captured,2024-06-29 11:38:49,PY_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-1200,0
11174,LDSTRA-LA-1200,Qualified,2024-07-04 07:40:06,PY_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-1200,5
11175,LDSTRA-LA-1200,Contacted,2024-07-09 10:15:59,PY_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-1200,5
11176,LDSTRA-LA-1200,Responded,2024-07-13 01:18:32,PY_LA,4,Notes for stage Responded for Lead LDSTRA-LA-1200,4
11177,LDSTRA-LA-1200,Demo Scheduled,2024-07-17 05:57:44,PY_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-1200,4
11178,LDSTRA-LA-1200,Demo,2024-07-19 12:20:11,PY_LA,6,Notes for stage Demo for Lead LDSTRA-LA-1200,2
11179,LDSTRA-LA-1200,Demo Completed,2024-07-23 14:43:46,PY_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-1200,4
11180,LDSTRA-LA-1200,Proposal Sent,2024-07-28 15:18:23,PY_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-1200,5
11181,LDSTRA-LA-1200,Proposal,2024-08-03 16:20:36,PY_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-1200,6
11182,LDSTRA-LA-1200,Negotiation,2024-08-10 16:42:53,PY_LA,10,Notes for stage Negotiation for Lead LDSTRA-LA-1200,7
11183,LDSTRA-LA-1200,Deal Won,2024-08-10 18:00:27,PY_LA,11,Notes for stage Deal Won for Lead LDSTRA-LA-1200,0
11980,LDSTRA-LA-1280,Lead Captured,2024-01-10 13:01:59,RA_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-1280,0
11981,LDSTRA-LA-1280,Qualified,2024-01-14 13:01:59,RA_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-1280,4
11982,LDSTRA-LA-1280,Contacted,2024-01-19 13:01:59,RA_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-1280,5
11983,LDSTRA-LA-1280,Responded,2024-01-22 13:01:59,RA_LA,4,Notes for stage Responded for Lead LDSTRA-LA-1280,3
11984,LDSTRA-LA-1280,Demo Scheduled,2024-01-26 13:01:59,RA_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-1280,4
11985,LDSTRA-LA-1280,Demo,2024-01-28 13:01:59,RA_LA,6,Notes for stage Demo for Lead LDSTRA-LA-1280,2
11986,LDSTRA-LA-1280,Demo Completed,2024-02-01 13:01:59,RA_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-1280,4
11987,LDSTRA-LA-1280,Proposal Sent,2024-02-06 13:01:59,RA_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-1280,5
11988,LDSTRA-LA-1280,Proposal,2024-02-12 13:01:59,RA_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-1280,6
11989,LDSTRA-LA-1280,Negotiation,2024-02-19 13:01:59,RA_LA,10,Notes for stage Negotiation for Lead LDSTRA-LA-1280,7
11990,LDSTRA-LA-1280,Deal Lost,2024-02-19 13:02:45,RA_LA,11,Notes for stage Deal Lost for Lead LDSTRA-LA-1280,0
13370,LDSTRA-LA-1425,Lead Captured,2024-02-09 14:13:46,PY_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-1425,0
13769,LDSTRA-LA-1470,Lead Captured,2025-03-23 16:24:00,RA_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-1470,0
13770,LDSTRA-LA-1470,Qualified,2025-04-01 07:12:36,RA_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-1470,9
13771,LDSTRA-LA-1470,Contacted,2025-04-06 22:53:38,RA_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-1470,6
13772,LDSTRA-LA-1470,Responded,2025-04-12 05:45:15,RA_LA,4,Notes for stage Responded for Lead LDSTRA-LA-1470,5
13773,LDSTRA-LA-1470,Demo Scheduled,2025-04-19 17:48:42,RA_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-1470,8
13774,LDSTRA-LA-1470,Demo,2025-05-10 02:25:24,RA_LA,6,Notes for stage Demo for Lead LDSTRA-LA-1470,20
13842,LDSTRA-LA-1478,Lead Captured,2025-06-20 06:35:38,PY_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-1478,0
13843,LDSTRA-LA-1478,Qualified,2025-06-24 06:35:38,PY_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-1478,4
13844,LDSTRA-LA-1478,Contacted,2025-06-29 06:35:38,PY_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-1478,5
13845,LDSTRA-LA-1478,Responded,2025-07-02 06:35:38,PY_LA,4,Notes for stage Responded for Lead LDSTRA-LA-1478,3
13846,LDSTRA-LA-1478,Demo Scheduled,2025-07-06 06:35:38,PY_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-1478,4
13847,LDSTRA-LA-1478,Demo,2025-07-08 06:35:38,PY_LA,6,Notes for stage Demo for Lead LDSTRA-LA-1478,2
13848,LDSTRA-LA-1478,Demo Completed,2025-07-12 06:35:38,PY_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-1478,4
13849,LDSTRA-LA-1478,Proposal Sent,2025-07-17 06:35:38,PY_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-1478,5
13850,LDSTRA-LA-1478,Proposal,2025-07-23 06:35:38,PY_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-1478,6
13851,LDSTRA-LA-1478,Negotiation,2025-07-30 06:35:38,PY_LA,10,Notes for stage Negotiation for Lead LDSTRA-LA-1478,7
13852,LDSTRA-LA-1478,Deal Lost,2025-07-30 06:35:56,PY_LA,11,Notes for stage Deal Lost for Lead LDSTRA-LA-1478,0
13902,LDSTRA-LA-1485,Lead Captured,2024-01-25 15:03:10,QH_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-1485,0
13903,LDSTRA-LA-1485,Qualified,2024-01-30 07:32:57,QH_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-1485,5
13904,LDSTRA-LA-1485,Contacted,2024-02-05 11:49:16,QH_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-1485,6
13905,LDSTRA-LA-1485,Responded,2024-02-10 11:29:13,QH_LA,4,Notes for stage Responded for Lead LDSTRA-LA-1485,5
13906,LDSTRA-LA-1485,Demo Scheduled,2024-02-15 17:55:59,QH_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-1485,5
13907,LDSTRA-LA-1485,Demo,2024-02-18 02:08:19,QH_LA,6,Notes for stage Demo for Lead LDSTRA-LA-1485,2
13908,LDSTRA-LA-1485,Demo Completed,2024-02-25 07:03:20,QH_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-1485,7
13909,LDSTRA-LA-1485,Proposal Sent,2024-03-05 01:08:04,QH_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-1485,9
13910,LDSTRA-LA-1485,Proposal,2024-03-19 08:41:03,QH_LA,9,Notes for stage Proposal for Lead LDSTRA-LA-1485,14
14601,LDSTRA-LA-1556,Lead Captured,2023-11-09 03:35:48,QH_LA,1,Notes for stage Lead Captured for Lead LDSTRA-LA-1556,0
14602,LDSTRA-LA-1556,Qualified,2023-11-16 10:56:38,QH_LA,2,Notes for stage Qualified for Lead LDSTRA-LA-1556,7
14603,LDSTRA-LA-1556,Contacted,2023-11-21 20:13:26,QH_LA,3,Notes for stage Contacted for Lead LDSTRA-LA-1556,5
14604,LDSTRA-LA-1556,Responded,2023-11-24 22:49:02,QH_LA,4,Notes for stage Responded for Lead LDSTRA-LA-1556,3
14605,LDSTRA-LA-1556,Demo Scheduled,2023-11-29 04:49:44,QH_LA,5,Notes for stage Demo Scheduled for Lead LDSTRA-LA-1556,4
14606,LDSTRA-LA-1556,Demo,2023-12-01 05:08:55,QH_LA,6,Notes for stage Demo for Lead LDSTRA-LA-1556,2
14607,LDSTRA-LA-1556,Demo Completed,2023-12-05 05:45:00,QH_LA,7,Notes for stage Demo Completed for Lead LDSTRA-LA-1556,4
14608,LDSTRA-LA-1556,Proposal Sent,2023-12-10 06:59:23,QH_LA,8,Notes for stage Proposal Sent for Lead LDSTRA-LA-1556,5
